region_id,timestamp,rainfall_24h,forecast_rainfall_6h,rainfall_3d_cumulative,rainfall_7d_cumulative,elevation,distance_to_river_m,soil_clay_pct,population_density,runoff_potential_index,proximity_risk_score,flood_occurred
18-300-00108,2026-01-09,0.0,0.0,0.0,1.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-10,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-11,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-12,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-13,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-14,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-15,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-16,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-17,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-18,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-19,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-20,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-21,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-22,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-23,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-24,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-25,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-26,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-27,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-28,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-29,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-30,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-01-31,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-01,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-02,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-03,0.0,0.08000000000000002,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-04,0.1,0.0,0.0999999999999929,0.10000000000000012,92.31,4631.2,28.3,1177.1,0.030329010824134604,0.021136286777138996,0
18-300-00108,2026-02-05,0.0,0.0,0.0999999999999929,0.10000000000000012,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-06,0.0,0.0,0.0999999999999929,0.10000000000000012,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-07,0.0,0.0,0.0,0.10000000000000012,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-08,0.0,0.0,0.0,0.10000000000000012,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-09,0.0,0.0,0.0,0.10000000000000012,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-10,0.0,0.0,0.0,0.10000000000000012,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-11,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-12,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-13,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-14,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-15,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-16,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-17,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-18,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-19,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-20,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-21,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-22,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-23,0.0,0.0,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-24,0.0,0.4,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-25,0.5,0.0,0.4999999999999929,0.5000000000000001,92.31,4631.2,28.3,1177.1,0.15164505412067303,0.10568143388569498,0
18-300-00108,2026-02-26,0.0,0.0,0.4999999999999929,0.5000000000000001,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-27,0.0,0.08000000000000002,0.4999999999999929,0.5000000000000001,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-02-28,0.1,0.7200000000000001,0.0999999999999929,0.6000000000000001,92.31,4631.2,28.3,1177.1,0.030329010824134604,0.021136286777138996,0
18-300-00108,2026-03-01,0.9,0.0,0.9999999999999929,1.5,92.31,4631.2,28.3,1177.1,0.2729610974172115,0.19022658099425097,0
18-300-00108,2026-03-02,0.0,0.0,0.9999999999999929,1.5,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-03,0.0,0.0,0.8999999999999929,1.5,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-04,0.0,0.0,0.0,1.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-05,0.0,0.0,0.0,1.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-06,0.0,0.0,0.0,1.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-07,0.0,0.0,0.0,0.9000000000000001,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-08,0.0,3.6,0.0,0.0,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-09,4.5,0.4,4.499999999999993,4.5,92.31,4631.2,28.3,1177.1,1.3648054870860573,0.9511329049712548,0
18-300-00108,2026-03-10,0.5,2.9600000000000004,4.999999999999993,5.0,92.31,4631.2,28.3,1177.1,0.15164505412067303,0.10568143388569498,0
18-300-00108,2026-03-11,3.7,1.04,8.699999999999992,8.7,92.31,4631.2,28.3,1177.1,1.1221734004929804,0.7820426107541428,0
18-300-00108,2026-03-12,1.3,63.6,5.499999999999993,10.0,92.31,4631.2,28.3,1177.1,0.39427714071374986,0.2747717281028069,0
18-300-00108,2026-03-13,79.5,42.72,84.5,89.5,92.31,4631.2,28.3,1177.1,24.11156360518701,16.8033479878255,1
18-300-00108,2026-03-14,53.4,13.680000000000001,134.2,142.9,92.31,4631.2,28.3,1177.1,16.19569178008788,11.286777138992223,1
18-300-00108,2026-03-15,17.1,52.64,150.0,160.0,92.31,4631.2,28.3,1177.1,5.186260850927018,3.6143050388907683,0
18-300-00108,2026-03-16,65.8,16.400000000000002,136.3,221.3,92.31,4631.2,28.3,1177.1,19.95648912228057,13.907676699357458,1
18-300-00108,2026-03-17,20.5,18.880000000000003,103.39999999999999,241.3,92.31,4631.2,28.3,1177.1,6.217447218947593,4.332938789313494,0
18-300-00108,2026-03-18,23.6,11.440000000000001,109.9,261.2,92.31,4631.2,28.3,1177.1,7.157646554495768,4.988163679404803,0
18-300-00108,2026-03-19,14.3,7.76,58.400000000000006,274.2,92.31,4631.2,28.3,1177.1,4.337048547851249,3.0224890091308763,0
18-300-00108,2026-03-20,9.7,5.920000000000001,47.6,204.4,92.31,4631.2,28.3,1177.1,2.9419140499410563,2.0502198173824824,0
18-300-00108,2026-03-21,7.4,0.24,31.4,158.4,92.31,4631.2,28.3,1177.1,2.244346800985961,1.5640852215082857,0
18-300-00108,2026-03-22,0.3,0.16000000000000003,17.4,141.6,92.31,4631.2,28.3,1177.1,0.09098703247240382,0.06340886033141699,0
18-300-00108,2026-03-23,0.2,11.040000000000001,7.9,76.0,92.31,4631.2,28.3,1177.1,0.06065802164826921,0.04227257355427799,0
18-300-00108,2026-03-24,13.8,2.32,14.3,69.3,92.31,4631.2,28.3,1177.1,4.1854034937305755,2.9168075752451816,0
18-300-00108,2026-03-25,2.9,0.0,16.9,48.6,92.31,4631.2,28.3,1177.1,0.8795413138999034,0.6129523165370309,0
18-300-00108,2026-03-26,0.0,0.24,16.7,34.3,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-03-27,0.3,19.44,3.1999999999999997,24.900000000000002,92.31,4631.2,28.3,1177.1,0.09098703247240382,0.06340886033141699,0
18-300-00108,2026-03-28,24.3,2.0,24.6,41.8,92.31,4631.2,28.3,1177.1,7.36994963026471,5.136117686844776,0
18-300-00108,2026-03-29,2.5,1.2800000000000002,27.1,44.0,92.31,4631.2,28.3,1177.1,0.7582252706033651,0.5284071694284749,0
18-300-00108,2026-03-30,1.6,4.5600000000000005,28.400000000000002,45.4,92.31,4631.2,28.3,1177.1,0.48526417318615367,0.33818058843422394,0
18-300-00108,2026-03-31,5.7,8.72,9.8,37.300000000000004,92.31,4631.2,28.3,1177.1,1.7287536169756725,1.2047683462969228,0
18-300-00108,2026-04-01,10.9,4.08,18.200000000000003,45.300000000000004,92.31,4631.2,28.3,1177.1,3.305862179830672,2.3038552587081504,0
18-300-00108,2026-04-02,5.1,2.4800000000000004,21.7,50.400000000000006,92.31,4631.2,28.3,1177.1,1.5467795520308647,1.0779506256340887,0
18-300-00108,2026-04-03,3.1,0.6400000000000001,19.1,53.2,92.31,4631.2,28.3,1177.1,0.9401993355481728,0.6552248900913089,0
18-300-00108,2026-04-04,0.8,0.0,9.0,29.7,92.31,4631.2,28.3,1177.1,0.24263208659307683,0.16909029421711197,0
18-300-00108,2026-04-05,0.0,0.0,3.9000000000000004,27.2,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-04-06,0.0,5.36,0.8,25.599999999999998,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-04-07,6.7,6.56,6.7,26.6,92.31,4631.2,28.3,1177.1,2.0320437252170187,1.4161312140683127,0
18-300-00108,2026-04-08,8.2,26.0,14.899999999999999,23.9,92.31,4631.2,28.3,1177.1,2.486978887579037,1.7331755157253974,0
18-300-00108,2026-04-09,32.5,4.32,47.4,51.3,92.31,4631.2,28.3,1177.1,9.856928517843746,6.869293202570173,0
18-300-00108,2026-04-10,5.4,0.16000000000000003,46.099999999999994,53.599999999999994,92.31,4631.2,28.3,1177.1,1.637766584503269,1.1413594859655058,0
18-300-00108,2026-04-11,0.2,15.040000000000001,38.1,53.0,92.31,4631.2,28.3,1177.1,0.06065802164826921,0.04227257355427799,0
18-300-00108,2026-04-12,18.8,0.0,24.400000000000002,71.8,92.31,4631.2,28.3,1177.1,5.701854034937306,3.9736219141021314,0
18-300-00108,2026-04-13,0.0,0.96,19.0,71.8,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-04-14,1.2,14.080000000000002,20.0,66.3,92.31,4631.2,28.3,1177.1,0.3639481298896153,0.25363544132566795,0
18-300-00108,2026-04-15,17.6,4.960000000000001,18.8,75.7,92.31,4631.2,28.3,1177.1,5.337905905047691,3.7199864727764633,0
18-300-00108,2026-04-16,6.2,1.6800000000000002,25.0,49.400000000000006,92.31,4631.2,28.3,1177.1,1.8803986710963456,1.3104497801826178,0
18-300-00108,2026-04-17,2.1,11.520000000000001,25.900000000000002,46.1,92.31,4631.2,28.3,1177.1,0.6369092273068268,0.4438620223199189,0
18-300-00108,2026-04-18,14.4,22.240000000000002,22.700000000000003,60.300000000000004,92.31,4631.2,28.3,1177.1,4.367377558675384,3.0436252959080154,0
18-300-00108,2026-04-19,27.8,24.480000000000004,44.3,69.3,92.31,4631.2,28.3,1177.1,8.43146500910942,5.875887724044641,0
18-300-00108,2026-04-20,30.6,29.12,72.8,99.9,92.31,4631.2,28.3,1177.1,9.280677312185189,6.467703753804533,0
18-300-00108,2026-04-21,36.4,6.16,94.80000000000001,135.1,92.31,4631.2,28.3,1177.1,11.039759939984995,7.693608386878594,0
18-300-00108,2026-04-22,7.7,1.1199999999999999,74.69999999999999,125.2,92.31,4631.2,28.3,1177.1,2.3353338334583644,1.6274940818397026,0
18-300-00108,2026-04-23,1.4,4.5600000000000005,45.5,120.39999999999999,92.31,4631.2,28.3,1177.1,0.42460615153788445,0.2959080148799459,0
18-300-00108,2026-04-24,5.7,2.2399999999999998,14.8,124.0,92.31,4631.2,28.3,1177.1,1.7287536169756725,1.2047683462969228,0
18-300-00108,2026-04-25,2.8,17.84,9.9,112.39999999999999,92.31,4631.2,28.3,1177.1,0.8492123030757689,0.5918160297598918,0
18-300-00108,2026-04-26,22.3,19.040000000000003,30.8,106.9,92.31,4631.2,28.3,1177.1,6.7633694137820175,4.713391951301996,0
18-300-00108,2026-04-27,23.8,2.4000000000000004,48.900000000000006,100.10000000000001,92.31,4631.2,28.3,1177.1,7.218304576144036,5.030436252959081,0
18-300-00108,2026-04-28,3.0,11.040000000000001,49.10000000000001,66.7,92.31,4631.2,28.3,1177.1,0.9098703247240382,0.6340886033141698,0
18-300-00108,2026-04-29,13.8,9.76,40.6,72.8,92.31,4631.2,28.3,1177.1,4.1854034937305755,2.9168075752451816,0
18-300-00108,2026-04-30,12.2,8.32,29.0,83.60000000000001,92.31,4631.2,28.3,1177.1,3.7001393205444217,2.5786269868109573,0
18-300-00108,2026-05-01,10.4,9.200000000000001,36.4,88.30000000000001,92.31,4631.2,28.3,1177.1,3.154217125709999,2.1981738248224554,0
18-300-00108,2026-05-02,11.5,2.4000000000000004,34.1,97.00000000000001,92.31,4631.2,28.3,1177.1,3.487836244775479,2.4306729793709843,0
18-300-00108,2026-05-03,3.0,0.08000000000000002,24.9,77.7,92.31,4631.2,28.3,1177.1,0.9098703247240382,0.6340886033141698,0
18-300-00108,2026-05-04,0.1,4.800000000000001,14.6,54.0,92.31,4631.2,28.3,1177.1,0.030329010824134604,0.021136286777138996,0
18-300-00108,2026-05-05,6.0,8.0,9.1,57.0,92.31,4631.2,28.3,1177.1,1.8197406494480763,1.2681772066283397,0
18-300-00108,2026-05-06,10.0,0.32000000000000006,16.1,53.2,92.31,4631.2,28.3,1177.1,3.0329010824134603,2.1136286777138995,0
18-300-00108,2026-05-07,0.4,2.9600000000000004,16.4,41.4,92.31,4631.2,28.3,1177.1,0.12131604329653842,0.08454514710855598,0
18-300-00108,2026-05-08,3.7,0.5599999999999999,14.1,34.7,92.31,4631.2,28.3,1177.1,1.1221734004929804,0.7820426107541428,0
18-300-00108,2026-05-09,0.7,1.8399999999999999,4.8,23.900000000000002,92.31,4631.2,28.3,1177.1,0.21230307576894222,0.14795400743997295,0
18-300-00108,2026-05-10,2.3,12.8,6.699999999999999,23.199999999999996,92.31,4631.2,28.3,1177.1,0.6975672489550959,0.48613459587419683,0
18-300-00108,2026-05-11,16.0,8.72,19.0,39.099999999999994,92.31,4631.2,28.3,1177.1,4.852641731861537,3.3818058843422394,0
18-300-00108,2026-05-12,10.9,42.160000000000004,29.200000000000003,44.0,92.31,4631.2,28.3,1177.1,3.305862179830672,2.3038552587081504,0
18-300-00108,2026-05-13,52.7,50.72,79.60000000000001,86.7,92.31,4631.2,28.3,1177.1,15.983388704318937,11.13882313155225,1
18-300-00108,2026-05-14,63.4,16.16,127.0,149.7,92.31,4631.2,28.3,1177.1,19.22859286250134,13.400405816706122,1
18-300-00108,2026-05-15,20.2,33.04,136.3,166.20000000000002,92.31,4631.2,28.3,1177.1,6.12646018647519,4.2695299289820765,0
18-300-00108,2026-05-16,41.3,43.68000000000001,124.9,206.79999999999998,92.31,4631.2,28.3,1177.1,12.525881470367592,8.729286438958404,0
18-300-00108,2026-05-17,54.6,9.840000000000002,116.1,259.1,92.31,4631.2,28.3,1177.1,16.559639909977495,11.540412580317891,1
18-300-00108,2026-05-18,12.3,1.04,108.2,255.4,92.31,4631.2,28.3,1177.1,3.7304683313685567,2.5997632735880964,0
18-300-00108,2026-05-19,1.3,2.4000000000000004,68.2,245.79999999999998,92.31,4631.2,28.3,1177.1,0.39427714071374986,0.2747717281028069,0
18-300-00108,2026-05-20,3.0,14.56,16.6,196.09999999999997,92.31,4631.2,28.3,1177.1,0.9098703247240382,0.6340886033141698,0
18-300-00108,2026-05-21,18.2,14.480000000000002,22.5,150.9,92.31,4631.2,28.3,1177.1,5.519879969992497,3.846804193439297,0
18-300-00108,2026-05-22,18.1,33.6,39.3,148.79999999999998,92.31,4631.2,28.3,1177.1,5.489550959168364,3.8256679066621584,0
18-300-00108,2026-05-23,42.0,48.64,78.3,149.5,92.31,4631.2,28.3,1177.1,12.738184546136536,8.877240446398378,0
18-300-00108,2026-05-24,60.8,33.28,120.89999999999999,155.7,92.31,4631.2,28.3,1177.1,18.44003858107384,12.850862360500509,1
18-300-00108,2026-05-25,41.6,7.359999999999999,144.4,185.0,92.31,4631.2,28.3,1177.1,12.616868502839996,8.792695299289822,0
18-300-00108,2026-05-26,9.2,2.16,111.6,192.9,92.31,4631.2,28.3,1177.1,2.7902689958203837,1.9445383834967873,0
18-300-00108,2026-05-27,2.7,18.400000000000002,53.5,192.60000000000002,92.31,4631.2,28.3,1177.1,0.8188832922516345,0.5706797429827529,0
18-300-00108,2026-05-28,23.0,0.0,34.9,197.39999999999998,92.31,4631.2,28.3,1177.1,6.975672489550958,4.8613459587419685,0
18-300-00108,2026-05-29,0.0,4.4799999999999995,25.7,179.3,92.31,4631.2,28.3,1177.1,0.0,0.0,0
18-300-00108,2026-05-30,5.6,2.9600000000000004,28.6,142.9,92.31,4631.2,28.3,1177.1,1.6984246061515378,1.1836320595197836,0
18-300-00108,2026-05-31,3.7,0.7200000000000001,9.3,85.8,92.31,4631.2,28.3,1177.1,1.1221734004929804,0.7820426107541428,0
18-300-00108,2026-06-01,0.9,1.52,10.2,45.1,92.31,4631.2,28.3,1177.1,0.2729610974172115,0.19022658099425097,0
18-300-00108,2026-06-02,1.9,19.44,6.5,37.800000000000004,92.31,4631.2,28.3,1177.1,0.5762512056585575,0.4015894487656409,0
18-300-00108,2026-06-03,24.3,34.0,27.1,59.4,92.31,4631.2,28.3,1177.1,7.36994963026471,5.136117686844776,0
18-300-00108,2026-06-04,42.5,17.52,68.7,78.9,92.31,4631.2,28.3,1177.1,12.889829600257206,8.982921880284072,0
18-300-00108,2026-06-05,21.9,18.56,88.69999999999999,100.8,92.31,4631.2,28.3,1177.1,6.6420533704854785,4.628846804193439,0
18-300-00108,2026-06-06,23.2,6.24,87.6,118.4,92.31,4631.2,28.3,1177.1,7.036330511199227,4.903618532296247,0
18-300-00108,2026-06-07,7.8,58.64,52.9,122.5,92.31,4631.2,28.3,1177.1,2.3656628442824994,1.6486303686168415,0
18-300-00108,2026-06-08,73.3,26.8,104.3,194.89999999999998,92.31,4631.2,28.3,1177.1,22.231164934090664,15.492898207642883,1
18-300-00108,2026-06-09,33.5,22.400000000000002,114.6,226.5,92.31,4631.2,28.3,1177.1,10.160218626085094,7.080656070341563,0
18-300-00108,2026-06-10,28.0,11.040000000000001,134.8,230.2,92.31,4631.2,28.3,1177.1,8.49212303075769,5.918160297598918,0
18-300-00108,2026-06-11,13.8,8.4,75.3,201.5,92.31,4631.2,28.3,1177.1,4.1854034937305755,2.9168075752451816,0
18-300-00108,2026-06-12,10.5,11.040000000000001,52.3,190.1,92.31,4631.2,28.3,1177.1,3.184546136534134,2.2193101115995946,0
18-300-00108,2026-06-13,13.8,17.12,38.1,180.70000000000002,92.31,4631.2,28.3,1177.1,4.1854034937305755,2.9168075752451816,0
18-300-00108,2026-06-14,21.4,20.480000000000004,45.7,194.3,92.31,4631.2,28.3,1177.1,6.490408316364805,4.523165370307745,0
18-300-00108,2026-06-15,25.6,3.44,60.8,146.6,92.31,4631.2,28.3,1177.1,7.764226770978459,5.410889414947583,0
18-300-00108,2026-06-16,4.3,13.040000000000001,51.300000000000004,117.4,92.31,4631.2,28.3,1177.1,1.304147465437788,0.9088603314169768,0
18-300-00108,2026-06-17,16.3,20.16,46.2,105.7,92.31,4631.2,28.3,1177.1,4.9436287643339405,3.4452147446736565,0
18-300-00108,2026-06-18,25.2,2.2399999999999998,45.8,117.10000000000001,92.31,4631.2,28.3,1177.1,7.64291072768192,5.326344267839026,0
18-300-00108,2026-06-19,2.8,9.840000000000002,44.300000000000004,109.4,92.31,4631.2,28.3,1177.1,0.8492123030757689,0.5918160297598918,0
18-300-00108,2026-06-20,12.3,57.52000000000001,40.3,107.89999999999999,92.31,4631.2,28.3,1177.1,3.7304683313685567,2.5997632735880964,0
18-300-00108,2026-06-21,71.9,20.96,87.0,158.4,92.31,4631.2,28.3,1177.1,21.806558782552784,15.19699019276294,1
18-300-00108,2026-06-22,26.2,36.72,110.4,159.0,92.31,4631.2,28.3,1177.1,7.946200835923267,5.537707135610416,0
18-300-00108,2026-06-23,45.9,27.439999999999998,144.0,200.6,92.31,4631.2,28.3,1177.1,13.921015968277784,9.701555630706798,0
18-300-00108,2026-06-24,34.3,4.24,106.39999999999998,218.60000000000002,92.31,4631.2,28.3,1177.1,10.402850712678168,7.249746364558675,0
18-300-00108,2026-06-25,5.3,13.12,85.49999999999997,198.7,92.31,4631.2,28.3,1177.1,1.6074375736791342,1.1202231991883667,0
18-300-00108,2026-06-26,16.4,8.56,55.999999999999986,212.3,92.31,4631.2,28.3,1177.1,4.973957775158074,3.466351031450795,0
18-300-00108,2026-06-27,10.7,13.840000000000002,32.399999999999984,210.7,92.31,4631.2,28.3,1177.1,3.2452041581824025,2.2615826851538725,0
18-300-00108,2026-06-28,17.3,46.480000000000004,44.399999999999984,156.1,92.31,4631.2,28.3,1177.1,5.246918872575287,3.656577612445046,0
18-300-00108,2026-06-29,58.1,5.44,86.1,188.0,92.31,4631.2,28.3,1177.1,17.621155288822205,12.280182617517756,1
18-300-00108,2026-06-30,6.8,13.440000000000001,82.19999999999999,148.9,92.31,4631.2,28.3,1177.1,2.0623727360411532,1.4372675008454516,0
18-300-00108,2026-07-01,16.8,4.960000000000001,81.69999999999999,131.4,92.31,4631.2,28.3,1177.1,5.095273818454614,3.550896178559351,0
18-300-00108,2026-07-02,6.2,2.5600000000000005,29.799999999999986,132.3,92.31,4631.2,28.3,1177.1,1.8803986710963456,1.3104497801826178,0
18-300-00108,2026-07-03,3.2,5.28,26.19999999999999,119.1,92.31,4631.2,28.3,1177.1,0.9705283463723073,0.6763611768684479,0
18-300-00108,2026-07-04,6.6,13.040000000000001,15.999999999999986,115.0,92.31,4631.2,28.3,1177.1,2.0017147143928837,1.3949949272911737,0
18-300-00108,2026-07-05,16.3,51.44,26.099999999999987,114.0,92.31,4631.2,28.3,1177.1,4.9436287643339405,3.4452147446736565,0
18-300-00108,2026-07-06,64.3,16.64,87.19999999999999,120.2,92.31,4631.2,28.3,1177.1,19.50155395991855,13.590632397700373,1
18-300-00108,2026-07-07,20.8,10.88,101.39999999999998,134.20000000000002,92.31,4631.2,28.3,1177.1,6.308434251419998,4.396347649644911,0
18-300-00108,2026-07-08,13.6,24.560000000000002,98.69999999999997,131.0,92.31,4631.2,28.3,1177.1,4.1247454720823065,2.8745350016909033,0
18-300-00108,2026-07-09,30.7,1.7600000000000002,65.1,155.5,92.31,4631.2,28.3,1177.1,9.311006323009323,6.488840040581671,0
18-300-00108,2026-07-10,2.2,17.76,46.49999999999999,154.5,92.31,4631.2,28.3,1177.1,0.6672382381309614,0.4649983090970579,0
18-300-00108,2026-07-11,22.2,55.04,55.09999999999999,170.1,92.31,4631.2,28.3,1177.1,6.733040402957882,4.692255664524857,0
18-300-00108,2026-07-12,68.8,63.6,93.19999999999999,222.60000000000002,92.31,4631.2,28.3,1177.1,20.86635944700461,14.541765302671628,1
18-300-00108,2026-07-13,79.5,10.16,170.49999999999997,237.8,92.31,4631.2,28.3,1177.1,24.11156360518701,16.8033479878255,1
18-300-00108,2026-07-14,12.7,17.44,160.99999999999997,229.7,92.31,4631.2,28.3,1177.1,3.8517843746650944,2.6843084206966523,0
18-300-00108,2026-07-15,21.8,9.920000000000002,113.99999999999997,237.89999999999998,92.31,4631.2,28.3,1177.1,6.611724359661344,4.607710517416301,0
18-300-00108,2026-07-16,12.4,20.16,46.89999999999997,219.6,92.31,4631.2,28.3,1177.1,3.7607973421926912,2.6208995603652356,0
18-300-00108,2026-07-17,25.2,19.12,59.39999999999998,242.6,92.31,4631.2,28.3,1177.1,7.64291072768192,5.326344267839026,0
18-300-00108,2026-07-18,23.9,42.72,61.49999999999997,244.3,92.31,4631.2,28.3,1177.1,7.248633586968171,5.0515725397362194,0
18-300-00108,2026-07-19,53.4,16.8,102.49999999999997,228.89999999999998,92.31,4631.2,28.3,1177.1,16.19569178008788,11.286777138992223,1
18-300-00108,2026-07-20,21.0,16.64,98.29999999999997,170.39999999999998,92.31,4631.2,28.3,1177.1,6.369092273068268,4.438620223199189,0
18-300-00108,2026-07-21,20.8,9.840000000000002,95.19999999999997,178.5,92.31,4631.2,28.3,1177.1,6.308434251419998,4.396347649644911,0
18-300-00108,2026-07-22,12.3,9.600000000000001,54.09999999999997,169.0,92.31,4631.2,28.3,1177.1,3.7304683313685567,2.5997632735880964,0
18-300-00108,2026-07-23,12.0,2.4000000000000004,45.09999999999997,168.60000000000002,92.31,4631.2,28.3,1177.1,3.6394812988961527,2.5363544132566793,0
18-300-00108,2026-07-24,3.0,0.6400000000000001,27.299999999999972,146.39999999999998,92.31,4631.2,28.3,1177.1,0.9098703247240382,0.6340886033141698,0
18-300-00108,2026-07-25,0.8,2.5600000000000005,15.799999999999972,123.3,92.31,4631.2,28.3,1177.1,0.24263208659307683,0.16909029421711197,0
18-300-00108,2026-07-26,3.2,8.72,6.999999999999972,73.10000000000001,92.31,4631.2,28.3,1177.1,0.9705283463723073,0.6763611768684479,0
18-300-00108,2026-07-27,10.9,1.2000000000000002,14.899999999999972,63.0,92.31,4631.2,28.3,1177.1,3.305862179830672,2.3038552587081504,0
18-300-00108,2026-07-28,1.5,52.08,15.599999999999971,43.7,92.31,4631.2,28.3,1177.1,0.4549351623620191,0.3170443016570849,0
18-300-00108,2026-07-29,65.1,21.76,77.49999999999997,96.5,92.31,4631.2,28.3,1177.1,19.744186046511626,13.759722691917485,1
