City,Latitude,Longitude,Rainfall_mm,River_Level_m,Soil_Moisture_%,Elevation_m,Risk_Label
Chennai,13.0827,80.2707,62.97,11.47,47.2,6,2
Chennai,13.0827,80.2707,58.98,15.18,50.43,6,2
Chennai,13.0827,80.2707,63.32,15.57,34.83,6,2
Chennai,13.0827,80.2707,0.0,1.88,10.0,6,0
Chennai,13.0827,80.2707,0.0,3.81,10.0,6,0
Chennai,13.0827,80.2707,35.83,9.52,24.56,6,2
Chennai,13.0827,80.2707,34.15,10.38,39.28,6,2
Chennai,13.0827,80.2707,0.0,7.2,10.0,6,2
Chennai,13.0827,80.2707,4.2,0.36,10.0,6,0
Chennai,13.0827,80.2707,0.0,3.27,10.0,6,0
Chennai,13.0827,80.2707,23.13,2.88,38.93,6,0
Chennai,13.0827,80.2707,40.86,9.62,36.95,6,2
Chennai,13.0827,80.2707,38.01,9.39,26.36,6,2
Chennai,13.0827,80.2707,0.0,0.13,11.22,6,0
Chennai,13.0827,80.2707,39.89,11.63,26.58,6,2
Chennai,13.0827,80.2707,44.12,9.11,38.5,6,2
Chennai,13.0827,80.2707,7.33,6.63,15.29,6,2
Chennai,13.0827,80.2707,43.1,13.76,38.01,6,2
Chennai,13.0827,80.2707,0.0,2.75,10.0,6,0
Chennai,13.0827,80.2707,19.21,6.07,11.64,6,2
Chennai,13.0827,80.2707,53.84,11.65,18.09,6,2
Chennai,13.0827,80.2707,22.35,8.69,10.41,6,2
Chennai,13.0827,80.2707,29.92,8.28,10.0,6,2
Chennai,13.0827,80.2707,82.6,17.35,56.17,6,2
Chennai,13.0827,80.2707,45.53,12.81,27.98,6,2
Chennai,13.0827,80.2707,30.99,8.23,23.53,6,2
Chennai,13.0827,80.2707,54.4,14.33,37.91,6,2
Chennai,13.0827,80.2707,0.0,4.39,10.0,6,2
Chennai,13.0827,80.2707,0.0,4.1,10.0,6,0
Chennai,13.0827,80.2707,0.0,1.48,10.0,6,0
Chennai,13.0827,80.2707,7.48,3.51,10.0,6,0
Chennai,13.0827,80.2707,23.1,8.21,31.15,6,2
Chennai,13.0827,80.2707,11.04,2.89,10.0,6,0
Chennai,13.0827,80.2707,0.0,4.32,11.89,6,2
Chennai,13.0827,80.2707,32.89,11.26,37.94,6,2
Chennai,13.0827,80.2707,0.0,0.69,10.0,6,0
Chennai,13.0827,80.2707,12.85,5.78,14.15,6,2
Chennai,13.0827,80.2707,11.52,7.87,22.17,6,2
Chennai,13.0827,80.2707,14.62,7.62,16.84,6,2
Chennai,13.0827,80.2707,0.54,4.62,10.0,6,2
Chennai,13.0827,80.2707,21.75,4.96,20.26,6,2
Chennai,13.0827,80.2707,0.0,4.11,10.0,6,0
Chennai,13.0827,80.2707,0.0,3.84,10.0,6,0
Chennai,13.0827,80.2707,19.34,6.87,19.42,6,2
Chennai,13.0827,80.2707,0.0,1.82,10.0,6,0
Chennai,13.0827,80.2707,18.99,10.15,10.0,6,2
Chennai,13.0827,80.2707,22.08,3.08,10.0,6,0
Chennai,13.0827,80.2707,0.0,0.29,10.0,6,0
Chennai,13.0827,80.2707,12.78,5.13,14.02,6,2
Chennai,13.0827,80.2707,16.67,6.86,19.91,6,2
Chennai,13.0827,80.2707,6.03,1.83,15.4,6,0
Chennai,13.0827,80.2707,0.0,1.13,10.0,6,0
Chennai,13.0827,80.2707,0.0,2.17,10.0,6,0
Chennai,13.0827,80.2707,11.88,3.58,10.0,6,0
Chennai,13.0827,80.2707,22.04,8.4,38.38,6,2
Chennai,13.0827,80.2707,23.52,9.99,10.0,6,2
Chennai,13.0827,80.2707,17.69,6.43,10.0,6,2
Chennai,13.0827,80.2707,9.35,6.76,12.49,6,2
Chennai,13.0827,80.2707,0.0,4.48,10.0,6,2
Chennai,13.0827,80.2707,10.03,4.4,10.0,6,2
Chennai,13.0827,80.2707,17.73,4.47,33.63,6,2
Chennai,13.0827,80.2707,0.0,1.8,10.0,6,0
Chennai,13.0827,80.2707,15.18,5.84,11.57,6,2
Chennai,13.0827,80.2707,12.75,5.09,24.13,6,2
Chennai,13.0827,80.2707,18.75,8.5,10.0,6,2
Chennai,13.0827,80.2707,5.89,3.58,10.0,6,0
Chennai,13.0827,80.2707,12.04,4.33,16.19,6,2
Chennai,13.0827,80.2707,0.0,6.44,10.0,6,2
Chennai,13.0827,80.2707,10.07,6.6,10.0,6,2
Chennai,13.0827,80.2707,18.93,4.33,29.67,6,2
Chennai,13.0827,80.2707,7.2,3.25,10.0,6,0
Chennai,13.0827,80.2707,18.32,5.5,10.0,6,2
Chennai,13.0827,80.2707,3.9,1.43,21.32,6,0
Chennai,13.0827,80.2707,0.0,4.66,10.0,6,2
Chennai,13.0827,80.2707,0.0,2.99,10.0,6,0
Chennai,13.0827,80.2707,4.36,6.26,13.71,6,2
Chennai,13.0827,80.2707,19.86,6.05,10.0,6,2
Chennai,13.0827,80.2707,0.0,3.39,10.0,6,0
Chennai,13.0827,80.2707,0.0,2.98,10.0,6,0
Chennai,13.0827,80.2707,3.11,6.21,10.0,6,2
Chennai,13.0827,80.2707,25.34,7.64,29.65,6,2
Chennai,13.0827,80.2707,29.89,11.6,12.99,6,2
Chennai,13.0827,80.2707,3.45,3.0,10.0,6,0
Chennai,13.0827,80.2707,16.61,4.64,13.97,6,2
Chennai,13.0827,80.2707,0.0,5.88,10.0,6,2
Chennai,13.0827,80.2707,7.78,3.94,17.69,6,0
Chennai,13.0827,80.2707,0.0,2.97,10.0,6,0
Chennai,13.0827,80.2707,0.65,6.58,10.0,6,2
Chennai,13.0827,80.2707,17.81,7.27,26.86,6,2
Chennai,13.0827,80.2707,0.0,1.53,10.96,6,0
Chennai,13.0827,80.2707,12.95,2.5,10.0,6,0
Chennai,13.0827,80.2707,12.41,7.16,10.0,6,2
Chennai,13.0827,80.2707,0.0,4.05,10.0,6,0
Chennai,13.0827,80.2707,0.0,-2.66,10.0,6,0
Chennai,13.0827,80.2707,8.8,4.31,20.93,6,2
Chennai,13.0827,80.2707,15.92,9.42,10.0,6,2
Chennai,13.0827,80.2707,6.52,1.07,10.0,6,0
Chennai,13.0827,80.2707,3.52,4.96,10.0,6,2
Chennai,13.0827,80.2707,15.73,7.55,34.13,6,2
Chennai,13.0827,80.2707,2.59,1.64,10.0,6,0
Chennai,13.0827,80.2707,0.0,5.96,10.0,6,2
Chennai,13.0827,80.2707,0.0,2.06,10.0,6,0
Chennai,13.0827,80.2707,4.79,2.67,20.49,6,0
Chennai,13.0827,80.2707,0.0,3.07,10.0,6,0
Chennai,13.0827,80.2707,0.0,3.96,10.0,6,0
Chennai,13.0827,80.2707,18.52,4.78,21.74,6,2
Chennai,13.0827,80.2707,22.48,9.22,20.5,6,2
Chennai,13.0827,80.2707,3.76,2.6,17.72,6,0
Chennai,13.0827,80.2707,0.0,0.93,10.0,6,0
Chennai,13.0827,80.2707,0.0,1.1,10.0,6,0
Chennai,13.0827,80.2707,0.24,2.88,10.0,6,0
Chennai,13.0827,80.2707,20.32,8.12,14.35,6,2
Chennai,13.0827,80.2707,4.23,4.87,16.11,6,2
Chennai,13.0827,80.2707,8.77,3.82,10.0,6,0
Chennai,13.0827,80.2707,0.0,4.33,10.0,6,2
Chennai,13.0827,80.2707,15.08,5.76,26.14,6,2
Chennai,13.0827,80.2707,0.22,4.96,10.0,6,2
Chennai,13.0827,80.2707,0.0,4.19,10.0,6,0
Chennai,13.0827,80.2707,12.0,5.56,10.0,6,2
Chennai,13.0827,80.2707,40.44,13.46,39.58,6,2
Chennai,13.0827,80.2707,8.57,6.73,12.03,6,2
Chennai,13.0827,80.2707,7.37,3.87,10.0,6,0
Chennai,13.0827,80.2707,0.0,3.42,10.0,6,0
Chennai,13.0827,80.2707,29.3,8.9,11.55,6,2
Chennai,13.0827,80.2707,6.3,2.17,10.0,6,0
Kolkata,22.5726,88.3639,13.45,9.1,10.0,9,2
Kolkata,22.5726,88.3639,9.08,3.59,14.28,9,0
Kolkata,22.5726,88.3639,17.32,8.96,13.87,9,2
Kolkata,22.5726,88.3639,15.55,10.82,10.0,9,2
Kolkata,22.5726,88.3639,10.86,4.5,10.0,9,0
Kolkata,22.5726,88.3639,10.16,8.74,10.0,9,2
Kolkata,22.5726,88.3639,4.49,4.58,10.0,9,0
Kolkata,22.5726,88.3639,13.51,4.21,23.62,9,0
Kolkata,22.5726,88.3639,0.0,5.94,10.0,9,0
Kolkata,22.5726,88.3639,19.87,9.82,19.74,9,2
Kolkata,22.5726,88.3639,0.0,5.0,10.0,9,0
Kolkata,22.5726,88.3639,4.2,7.4,11.33,9,2
Kolkata,22.5726,88.3639,8.76,4.3,13.46,9,0
Kolkata,22.5726,88.3639,8.83,1.63,14.89,9,0
Kolkata,22.5726,88.3639,8.09,8.52,10.0,9,2
Kolkata,22.5726,88.3639,0.0,5.06,10.0,9,0
Kolkata,22.5726,88.3639,0.0,2.54,27.55,9,0
Kolkata,22.5726,88.3639,3.3,6.62,10.0,9,2
Kolkata,22.5726,88.3639,0.0,4.16,10.0,9,0
Kolkata,22.5726,88.3639,1.7,4.61,10.0,9,0
Kolkata,22.5726,88.3639,5.95,3.16,10.0,9,0
Kolkata,22.5726,88.3639,0.0,0.4,10.0,9,0
Kolkata,22.5726,88.3639,17.12,7.81,10.0,9,2
Kolkata,22.5726,88.3639,0.0,3.97,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.8,14.27,9,0
Kolkata,22.5726,88.3639,1.37,6.29,10.0,9,0
Kolkata,22.5726,88.3639,19.71,6.83,18.84,9,2
Kolkata,22.5726,88.3639,4.29,8.0,10.0,9,2
Kolkata,22.5726,88.3639,19.17,7.77,13.75,9,2
Kolkata,22.5726,88.3639,5.37,3.88,10.0,9,0
Kolkata,22.5726,88.3639,7.43,6.47,10.0,9,2
Kolkata,22.5726,88.3639,22.07,10.76,10.0,9,2
Kolkata,22.5726,88.3639,23.27,6.78,24.49,9,2
Kolkata,22.5726,88.3639,19.04,4.48,16.16,9,0
Kolkata,22.5726,88.3639,0.54,3.09,13.94,9,0
Kolkata,22.5726,88.3639,0.0,2.89,10.0,9,0
Kolkata,22.5726,88.3639,20.16,8.25,27.79,9,2
Kolkata,22.5726,88.3639,17.53,3.65,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.46,10.0,9,0
Kolkata,22.5726,88.3639,51.83,15.93,42.96,9,2
Kolkata,22.5726,88.3639,28.59,14.9,31.58,9,2
Kolkata,22.5726,88.3639,24.63,9.69,18.29,9,2
Kolkata,22.5726,88.3639,0.41,2.93,10.0,9,0
Kolkata,22.5726,88.3639,0.0,4.35,10.0,9,0
Kolkata,22.5726,88.3639,11.75,6.78,10.87,9,2
Kolkata,22.5726,88.3639,0.0,10.65,13.6,9,2
Kolkata,22.5726,88.3639,0.0,4.97,10.0,9,0
Kolkata,22.5726,88.3639,0.0,1.82,10.0,9,0
Kolkata,22.5726,88.3639,0.0,6.44,10.0,9,2
Kolkata,22.5726,88.3639,31.86,9.17,30.24,9,2
Kolkata,22.5726,88.3639,19.25,7.4,10.0,9,2
Kolkata,22.5726,88.3639,35.86,12.13,35.05,9,2
Kolkata,22.5726,88.3639,0.0,2.06,10.0,9,0
Kolkata,22.5726,88.3639,6.39,3.65,10.0,9,0
Kolkata,22.5726,88.3639,0.0,2.26,10.0,9,0
Kolkata,22.5726,88.3639,18.76,7.47,10.0,9,2
Kolkata,22.5726,88.3639,0.0,3.75,10.0,9,0
Kolkata,22.5726,88.3639,24.28,8.36,10.0,9,2
Kolkata,22.5726,88.3639,13.05,5.46,10.0,9,0
Kolkata,22.5726,88.3639,31.03,12.36,26.4,9,2
Kolkata,22.5726,88.3639,0.0,4.92,10.63,9,0
Kolkata,22.5726,88.3639,2.11,7.63,14.62,9,2
Kolkata,22.5726,88.3639,36.78,12.47,35.3,9,2
Kolkata,22.5726,88.3639,32.54,11.9,21.02,9,2
Kolkata,22.5726,88.3639,0.87,5.15,10.0,9,0
Kolkata,22.5726,88.3639,6.06,7.91,10.0,9,2
Kolkata,22.5726,88.3639,34.59,13.66,23.07,9,2
Kolkata,22.5726,88.3639,17.74,8.05,26.49,9,2
Kolkata,22.5726,88.3639,25.21,6.74,26.04,9,2
Kolkata,22.5726,88.3639,5.0,5.67,10.0,9,0
Kolkata,22.5726,88.3639,38.22,14.22,23.18,9,2
Kolkata,22.5726,88.3639,0.0,3.73,10.0,9,0
Kolkata,22.5726,88.3639,12.58,9.52,17.97,9,2
Kolkata,22.5726,88.3639,24.98,10.15,10.0,9,2
Kolkata,22.5726,88.3639,5.17,7.65,10.0,9,2
Kolkata,22.5726,88.3639,17.05,7.27,10.0,9,2
Kolkata,22.5726,88.3639,6.4,6.4,10.0,9,2
Kolkata,22.5726,88.3639,4.49,3.52,14.79,9,0
Kolkata,22.5726,88.3639,3.49,8.1,18.08,9,2
Kolkata,22.5726,88.3639,7.12,3.91,10.0,9,0
Kolkata,22.5726,88.3639,0.0,1.75,13.78,9,0
Kolkata,22.5726,88.3639,10.47,7.37,10.0,9,2
Kolkata,22.5726,88.3639,0.0,6.27,10.0,9,0
Kolkata,22.5726,88.3639,6.0,6.83,21.16,9,2
Kolkata,22.5726,88.3639,4.74,5.59,10.0,9,0
Kolkata,22.5726,88.3639,49.17,10.13,46.16,9,2
Kolkata,22.5726,88.3639,6.55,6.94,10.0,9,2
Kolkata,22.5726,88.3639,7.67,7.46,37.26,9,2
Kolkata,22.5726,88.3639,22.24,7.25,13.55,9,2
Kolkata,22.5726,88.3639,0.79,1.07,10.0,9,0
Kolkata,22.5726,88.3639,20.96,6.14,27.25,9,0
Kolkata,22.5726,88.3639,16.79,6.39,12.02,9,2
Kolkata,22.5726,88.3639,35.67,13.1,28.63,9,2
Kolkata,22.5726,88.3639,4.46,5.55,10.0,9,0
Kolkata,22.5726,88.3639,0.0,8.58,10.0,9,2
Kolkata,22.5726,88.3639,15.27,7.44,10.0,9,2
Kolkata,22.5726,88.3639,5.34,2.37,27.04,9,0
Kolkata,22.5726,88.3639,0.0,2.44,10.0,9,0
Kolkata,22.5726,88.3639,30.4,10.61,11.96,9,2
Kolkata,22.5726,88.3639,29.82,11.93,29.24,9,2
Kolkata,22.5726,88.3639,20.67,13.42,38.38,9,2
Kolkata,22.5726,88.3639,0.0,7.75,10.0,9,2
Kolkata,22.5726,88.3639,16.98,4.51,11.88,9,0
Kolkata,22.5726,88.3639,0.0,6.16,10.71,9,0
Kolkata,22.5726,88.3639,0.0,4.46,11.22,9,0
Kolkata,22.5726,88.3639,5.33,7.02,10.0,9,2
Kolkata,22.5726,88.3639,14.31,6.82,10.0,9,2
Kolkata,22.5726,88.3639,0.0,5.92,10.0,9,0
Kolkata,22.5726,88.3639,6.15,4.88,10.0,9,0
Kolkata,22.5726,88.3639,26.3,9.09,10.0,9,2
Kolkata,22.5726,88.3639,21.14,8.32,17.23,9,2
Kolkata,22.5726,88.3639,35.83,11.62,31.55,9,2
Kolkata,22.5726,88.3639,0.0,4.06,10.0,9,0
Kolkata,22.5726,88.3639,0.0,4.9,10.0,9,0
Kolkata,22.5726,88.3639,9.2,8.41,10.71,9,2
Kolkata,22.5726,88.3639,33.63,9.24,28.26,9,2
Kolkata,22.5726,88.3639,9.94,4.35,17.51,9,0
Kolkata,22.5726,88.3639,48.02,14.07,43.47,9,2
Kolkata,22.5726,88.3639,9.94,5.06,10.0,9,0
Kolkata,22.5726,88.3639,0.0,1.72,17.04,9,0
Kolkata,22.5726,88.3639,6.54,5.12,14.13,9,0
Kolkata,22.5726,88.3639,0.0,2.97,10.0,9,0
Kolkata,22.5726,88.3639,25.99,10.7,23.27,9,2
Kolkata,22.5726,88.3639,9.83,7.27,10.0,9,2
Kolkata,22.5726,88.3639,0.0,4.59,10.0,9,0
Kolkata,22.5726,88.3639,9.88,5.51,33.3,9,0
Kolkata,22.5726,88.3639,7.82,3.26,10.0,9,0
Kolkata,22.5726,88.3639,17.33,11.31,10.0,9,2
Kolkata,22.5726,88.3639,0.0,6.13,10.0,9,0
Kolkata,22.5726,88.3639,1.09,4.2,10.0,9,0
Kolkata,22.5726,88.3639,20.22,7.18,13.44,9,2
Kolkata,22.5726,88.3639,8.26,6.45,10.0,9,2
Kolkata,22.5726,88.3639,15.91,9.37,16.66,9,2
Kolkata,22.5726,88.3639,16.21,4.58,13.47,9,0
Kolkata,22.5726,88.3639,16.65,9.29,10.0,9,2
Kolkata,22.5726,88.3639,0.0,3.35,10.0,9,0
Kolkata,22.5726,88.3639,26.08,8.9,29.94,9,2
Kolkata,22.5726,88.3639,10.6,6.37,10.0,9,2
Kolkata,22.5726,88.3639,21.19,9.39,39.71,9,2
Kolkata,22.5726,88.3639,0.0,5.54,10.0,9,0
Kolkata,22.5726,88.3639,0.0,4.48,10.0,9,0
Kolkata,22.5726,88.3639,58.11,15.75,35.19,9,2
Kolkata,22.5726,88.3639,13.14,2.98,10.0,9,0
Kolkata,22.5726,88.3639,8.77,7.84,16.75,9,2
Kolkata,22.5726,88.3639,0.0,4.2,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.12,10.0,9,0
Kolkata,22.5726,88.3639,1.45,2.8,10.0,9,0
Kolkata,22.5726,88.3639,39.12,9.72,12.77,9,2
Kolkata,22.5726,88.3639,6.38,5.81,10.0,9,0
Kolkata,22.5726,88.3639,0.91,4.28,10.0,9,0
Kolkata,22.5726,88.3639,97.0,19.99,80.15,9,2
Kolkata,22.5726,88.3639,0.0,3.23,10.0,9,0
Kolkata,22.5726,88.3639,47.3,12.78,28.94,9,2
Kolkata,22.5726,88.3639,0.0,2.81,10.0,9,0
Kolkata,22.5726,88.3639,10.94,5.67,18.75,9,0
Kolkata,22.5726,88.3639,149.35,36.69,100.0,9,2
Kolkata,22.5726,88.3639,0.0,4.62,10.0,9,0
Kolkata,22.5726,88.3639,21.66,9.55,22.37,9,2
Kolkata,22.5726,88.3639,26.88,8.86,21.81,9,2
Kolkata,22.5726,88.3639,0.0,4.05,10.0,9,0
Kolkata,22.5726,88.3639,207.1,43.77,100.0,9,3
Kolkata,22.5726,88.3639,1.47,8.41,10.0,9,2
Kolkata,22.5726,88.3639,0.0,3.99,22.12,9,0
Kolkata,22.5726,88.3639,35.55,11.97,36.81,9,2
Kolkata,22.5726,88.3639,22.94,7.4,18.09,9,2
Kolkata,22.5726,88.3639,124.28,28.16,83.84,9,2
Kolkata,22.5726,88.3639,38.62,13.07,26.89,9,2
Kolkata,22.5726,88.3639,43.52,12.27,19.99,9,2
Kolkata,22.5726,88.3639,0.0,2.23,10.0,9,0
Kolkata,22.5726,88.3639,0.0,7.01,10.0,9,2
Kolkata,22.5726,88.3639,30.6,11.45,17.89,9,2
Kolkata,22.5726,88.3639,29.87,12.66,18.42,9,2
Kolkata,22.5726,88.3639,0.0,5.95,21.14,9,0
Kolkata,22.5726,88.3639,30.99,9.88,32.63,9,2
Kolkata,22.5726,88.3639,0.0,1.97,10.0,9,0
Kolkata,22.5726,88.3639,0.0,7.74,10.0,9,2
Kolkata,22.5726,88.3639,0.0,7.23,10.0,9,2
Kolkata,22.5726,88.3639,0.0,1.51,10.0,9,0
Kolkata,22.5726,88.3639,118.52,27.87,100.0,9,2
Kolkata,22.5726,88.3639,67.87,17.66,51.17,9,2
Kolkata,22.5726,88.3639,84.09,22.42,59.05,9,2
Kolkata,22.5726,88.3639,14.56,5.89,10.0,9,0
Kolkata,22.5726,88.3639,11.57,9.28,10.0,9,2
Kolkata,22.5726,88.3639,0.0,1.48,10.0,9,0
Kolkata,22.5726,88.3639,9.91,7.56,14.47,9,2
Kolkata,22.5726,88.3639,15.22,9.71,14.28,9,2
Kolkata,22.5726,88.3639,37.97,12.08,14.28,9,2
Kolkata,22.5726,88.3639,0.0,3.42,10.0,9,0
Kolkata,22.5726,88.3639,51.39,17.17,31.06,9,2
Kolkata,22.5726,88.3639,0.0,3.47,10.0,9,0
Kolkata,22.5726,88.3639,4.63,6.97,10.0,9,2
Kolkata,22.5726,88.3639,45.99,10.29,31.18,9,2
Kolkata,22.5726,88.3639,11.52,10.15,10.0,9,2
Kolkata,22.5726,88.3639,0.6,0.62,10.0,9,0
Kolkata,22.5726,88.3639,72.84,19.82,62.35,9,2
Kolkata,22.5726,88.3639,41.81,11.78,42.4,9,2
Kolkata,22.5726,88.3639,0.0,2.69,10.0,9,0
Kolkata,22.5726,88.3639,9.93,6.11,10.0,9,0
Kolkata,22.5726,88.3639,106.07,25.11,66.47,9,2
Kolkata,22.5726,88.3639,0.0,2.31,10.0,9,0
Kolkata,22.5726,88.3639,42.85,14.55,38.74,9,2
Kolkata,22.5726,88.3639,34.54,12.63,22.06,9,2
Kolkata,22.5726,88.3639,0.0,3.26,10.0,9,0
Kolkata,22.5726,88.3639,10.22,8.23,10.0,9,2
Kolkata,22.5726,88.3639,59.74,13.42,44.24,9,2
Kolkata,22.5726,88.3639,0.0,3.1,10.0,9,0
Kolkata,22.5726,88.3639,15.87,7.97,23.62,9,2
Kolkata,22.5726,88.3639,0.0,4.98,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.12,10.0,9,0
Kolkata,22.5726,88.3639,0.0,2.8,10.0,9,0
Kolkata,22.5726,88.3639,0.0,6.8,10.0,9,2
Kolkata,22.5726,88.3639,7.27,4.43,14.58,9,0
Kolkata,22.5726,88.3639,0.0,5.79,10.0,9,0
Kolkata,22.5726,88.3639,29.08,9.18,11.48,9,2
Kolkata,22.5726,88.3639,24.07,6.93,17.54,9,2
Kolkata,22.5726,88.3639,0.0,2.96,10.0,9,0
Kolkata,22.5726,88.3639,0.0,3.27,10.0,9,0
Kolkata,22.5726,88.3639,35.86,13.05,22.56,9,2
Kolkata,22.5726,88.3639,19.13,10.69,10.0,9,2
Kolkata,22.5726,88.3639,0.0,6.01,10.0,9,0
Kolkata,22.5726,88.3639,0.0,8.04,19.99,9,2
Kolkata,22.5726,88.3639,44.58,16.82,24.58,9,2
Kolkata,22.5726,88.3639,57.75,18.85,44.66,9,2
Kolkata,22.5726,88.3639,0.0,4.43,10.0,9,0
Kolkata,22.5726,88.3639,74.2,17.84,68.93,9,2
Kolkata,22.5726,88.3639,0.0,3.85,10.0,9,0
Kolkata,22.5726,88.3639,63.09,17.88,54.6,9,2
Kolkata,22.5726,88.3639,5.46,5.25,20.73,9,0
Kolkata,22.5726,88.3639,19.1,8.28,21.48,9,2
Kolkata,22.5726,88.3639,0.0,4.67,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.99,10.0,9,0
Kolkata,22.5726,88.3639,45.3,12.74,46.46,9,2
Kolkata,22.5726,88.3639,4.12,9.49,10.0,9,2
Kolkata,22.5726,88.3639,27.78,5.67,38.22,9,0
Kolkata,22.5726,88.3639,70.12,19.59,63.45,9,2
Kolkata,22.5726,88.3639,34.27,10.39,35.83,9,2
Kolkata,22.5726,88.3639,0.0,-0.56,10.0,9,0
Kolkata,22.5726,88.3639,0.0,4.77,10.0,9,0
Kolkata,22.5726,88.3639,45.72,14.16,32.37,9,2
Kolkata,22.5726,88.3639,20.42,9.59,22.6,9,2
Kolkata,22.5726,88.3639,0.0,1.49,10.0,9,0
Kolkata,22.5726,88.3639,0.0,2.79,10.0,9,0
Kolkata,22.5726,88.3639,57.88,16.1,44.11,9,2
Kolkata,22.5726,88.3639,0.0,7.13,10.0,9,2
Kolkata,22.5726,88.3639,9.24,11.35,10.0,9,2
Kolkata,22.5726,88.3639,19.78,5.99,25.35,9,0
Kolkata,22.5726,88.3639,97.3,27.3,72.73,9,2
Kolkata,22.5726,88.3639,54.8,19.53,48.53,9,2
Kolkata,22.5726,88.3639,0.43,7.24,14.85,9,2
Kolkata,22.5726,88.3639,0.0,4.37,10.0,9,0
Kolkata,22.5726,88.3639,37.42,14.08,11.54,9,2
Kolkata,22.5726,88.3639,0.0,3.25,10.0,9,0
Kolkata,22.5726,88.3639,28.85,11.65,18.61,9,2
Kolkata,22.5726,88.3639,42.74,13.04,28.86,9,2
Kolkata,22.5726,88.3639,6.4,5.03,24.87,9,0
Kolkata,22.5726,88.3639,0.0,1.8,10.0,9,0
Kolkata,22.5726,88.3639,118.0,30.15,86.0,9,2
Kolkata,22.5726,88.3639,99.61,23.13,52.3,9,2
Kolkata,22.5726,88.3639,65.2,20.62,54.4,9,2
Kolkata,22.5726,88.3639,30.96,12.94,10.0,9,2
Kolkata,22.5726,88.3639,23.54,8.66,10.0,9,2
Kolkata,22.5726,88.3639,33.64,10.8,36.62,9,2
Kolkata,22.5726,88.3639,39.36,12.81,32.26,9,2
Kolkata,22.5726,88.3639,0.0,5.82,17.67,9,0
Kolkata,22.5726,88.3639,66.05,17.9,45.07,9,2
Kolkata,22.5726,88.3639,17.45,8.77,12.42,9,2
Kolkata,22.5726,88.3639,9.7,2.88,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.16,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.23,10.0,9,0
Kolkata,22.5726,88.3639,1.1,5.02,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.91,13.33,9,0
Kolkata,22.5726,88.3639,18.39,7.54,20.14,9,2
Kolkata,22.5726,88.3639,9.77,9.09,10.0,9,2
Kolkata,22.5726,88.3639,1.75,8.05,10.0,9,2
Kolkata,22.5726,88.3639,38.63,9.78,41.63,9,2
Kolkata,22.5726,88.3639,25.71,6.28,17.61,9,0
Kolkata,22.5726,88.3639,6.69,2.6,10.0,9,0
Kolkata,22.5726,88.3639,23.34,8.39,21.1,9,2
Kolkata,22.5726,88.3639,12.74,7.02,10.0,9,2
Kolkata,22.5726,88.3639,19.7,5.27,15.85,9,0
Kolkata,22.5726,88.3639,32.05,10.02,18.37,9,2
Kolkata,22.5726,88.3639,20.83,8.99,24.12,9,2
Kolkata,22.5726,88.3639,9.15,1.55,19.12,9,0
Kolkata,22.5726,88.3639,43.69,15.81,10.0,9,2
Kolkata,22.5726,88.3639,16.17,6.8,10.0,9,2
Kolkata,22.5726,88.3639,10.59,6.32,13.56,9,2
Kolkata,22.5726,88.3639,9.46,4.15,10.0,9,0
Kolkata,22.5726,88.3639,0.0,1.07,10.0,9,0
Kolkata,22.5726,88.3639,4.91,8.33,10.0,9,2
Kolkata,22.5726,88.3639,0.0,2.14,10.0,9,0
Kolkata,22.5726,88.3639,28.55,14.21,25.69,9,2
Kolkata,22.5726,88.3639,10.88,5.59,10.0,9,0
Kolkata,22.5726,88.3639,19.2,7.71,13.73,9,2
Kolkata,22.5726,88.3639,8.07,4.93,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.6,23.52,9,0
Kolkata,22.5726,88.3639,0.0,5.25,10.0,9,0
Kolkata,22.5726,88.3639,30.26,10.02,10.0,9,2
Kolkata,22.5726,88.3639,13.04,7.37,10.0,9,2
Kolkata,22.5726,88.3639,6.23,6.03,10.0,9,0
Kolkata,22.5726,88.3639,13.94,6.85,14.99,9,2
Kolkata,22.5726,88.3639,3.65,6.51,10.0,9,2
Kolkata,22.5726,88.3639,9.74,3.2,10.0,9,0
Kolkata,22.5726,88.3639,18.15,6.06,11.32,9,0
Kolkata,22.5726,88.3639,0.0,1.76,10.0,9,0
Kolkata,22.5726,88.3639,10.23,7.21,10.0,9,2
Kolkata,22.5726,88.3639,2.0,4.14,10.0,9,0
Kolkata,22.5726,88.3639,12.12,6.26,22.63,9,0
Kolkata,22.5726,88.3639,41.65,10.34,38.54,9,2
Kolkata,22.5726,88.3639,61.03,17.27,49.98,9,2
Kolkata,22.5726,88.3639,7.55,6.99,13.59,9,2
Kolkata,22.5726,88.3639,0.0,4.45,10.0,9,0
Kolkata,22.5726,88.3639,4.94,3.68,10.0,9,0
Kolkata,22.5726,88.3639,0.0,3.48,10.0,9,0
Kolkata,22.5726,88.3639,0.0,0.69,10.0,9,0
